item_id	title	year	latitude	longitude	author
60336717	Logik	1926	59.912730	10.746090	Nielsen, Rasmus
60336788	Mathematik und Logik	1927	51.339620	12.371292	Jacquier, Franciscus
60336792	Begriff und Beziehung. Studien zur Grundlegung der Logik	1927	51.339620	12.371292	Krug, Wilhelm Traugott
60336803	Zur Geschichte der Logik	1927	51.339620	12.371292	Whewell, William
60336815	Die Hegelsche und Rosenkranzsche Logik und die Grundlage  der Hegelschen Geschichtsphilosophie	1927	51.339620	12.371292	Bosanquet, Bernard
60336817	Handbuch der Logik	1927	51.339620	12.371292	Cousin, Victor
60336821	Geschichte der Logik im Abendlande	1927	51.339620	12.371292	Bénard, Charles Magloire
60336785	Dialectic	1927	51.508529	-0.125742	Read, Carveth
60336822	Logic, deductive and inductive	1927	51.508529	-0.125742	Storchenau, Sigmund von
60336824	Illustrations of the Method of Reasoning	1927	51.508529	-0.125742	Bain, Alexander
60336830	La Logica nei dialoghi di Severo bar Shakkô	1927	45.438611	12.326667	Natorp, Paul
60336805	Das Verhältnis der Kategorienlehre zur formalen Logik. Ein  Versuch der Überwindung Immanuel Kants	1927	54.088698	12.140493	Borelius, Johan Jakob
60336811	Encyklopädie der philosophischen Wissenschaften  im Grundrisse	1927	48.782324	9.177017	Struve, Henryk
60336800	Über die Definition	1927	52.524368	13.410530	d'Argens, Jean Baptiste
60336810	Mengenlehre	1927	52.524368	13.410530	Locke, John
60336813	Logik	1927	52.524368	13.410530	Ernesti, Johann August
60336825	Beiträge zur Lehre vom Zeichen in der deutschen Phiitos:ophie des 18. Jahrhunderts	1927	52.524368	13.410530	Galluppi, Pasquale
60336827	Untersuchung über das Prinzip des Widerspruchs	1927	52.524368	13.410530	Cousin, Victor
60336820	Die Logik der Seele	1927	50.978695	11.032831	Bosanquet, Bernard
60336808	Zur Theorie der Analogie und des Analogieschlusses	1927	47.558395	7.573271	Valla, Josephus
60336806	A lógica das provas em materia criminal	1927	38.716667	-9.133333	Dittes, Friedrich
60336789	Los juicios sintéticos "a priori" desde el punto de vista lógico	1927	40.416502	-3.702564	Watts, Isaac
60336823	Lógica	1927	40.416502	-3.702564	Mercier, Désiré Joseph
60336828	Iniciación en la filosofía	1927	40.416502	-3.702564	Elsenhans, Theodor
60336793	I fondamenti della logica aristotelica	1927	43.766667	11.250000	Jacquier, Franciscus
60336833	Die Grundlagen der Kategorienbildung	1927	48.208488	16.372075	Larsson, Hans
60336819	Realismo logico per un idealismo gnoseologico	1927	40.833333	14.250000	Külpe, Oswald
60336804	Problemi delle scienze	1927	44.493811	11.338749	Bolzano, Bernard
60336794	Il problema della conoscenza, appunti di psicologia e di  logica	1927	45.524782	10.227269	Genuensis, Antonius
60336834	Stosunek logiki i matematyki w swietle badan wspolczesnych	1927	50.061430	19.936581	Baumeister, Fridericus Christianus
60336832	Istituzioni di filosofia, recate in italiano e compendiate dal  dott. Matteo Ottonello	1927	45.070490	7.686825	Descartes, René
60336791	Formel Logik	1927	55.675939	12.565527	Balmes, Jaime
60336812	Der Begriff der Ganzheit und die Kantische Philosophie. Ideen zu  einer regionalen Logik und Kategorienlehre	1927	48.137433	11.575491	Destutt de Tracy, Antoine Louis
60336818	Denkfibel. Die Lehre vom organischen Gegensatz	1927	48.137433	11.575491	Schulze, Gottlob Ernst
60336826	Logik und Systematik der Geisteswissenschaften	1927	48.137433	11.575491	Larsson, Hans
60336796	Klasyczna nauka è sadzie i wniosku w swietle logiki wsp6lczesnej	1927	54.689164	25.279799	Destutt de Tracy, Antoine Louis
60336786	Zaloienia logiki tradycyjnej	1927	52.229771	21.011782	Rey y Heredia, José Maria
60336802	Hegels Logik und die Gegenwart	1927	49.004722	8.385833	Watts, Isaac
60336809	Parliamentary Logic	1927	52.200000	0.116667	Balmes, Jaime
60336790	Lärobok i den formelta logiken	1927	55.705837	13.193207	Rumpel, Theodor
60336829	Logik mit pädagogischen Anwendungen	1927	51.719053	8.754387	Krause, Karl Christian Friedrich
60336797	Il discorso sul metodo	1927	41.117734	16.851185	Fowler, Thomas
60336799	---	1927	49.024137	1.150818	Dittes, Friedrich
60336801	Zur Problemgeschichte der platonischen Dialektik	1927	47.366667	9.683056	Pourchot, Edmond
60336795	Manuel de philosophie	1927	48.853410	2.348800	Herbart, Johann Friedrich
60336798	Discours de la méthode	1927	48.853410	2.348800	Fitzgerald, F. Scott
60336807	La logique des jugements de valeur	1927	48.853410	2.348800	Laplace, Pierre Simon
60336814	Cursus philosophiae thomisticae	1927	48.853410	2.348800	Aristoteles
60336816	Logique	1927	48.853410	2.348800	Trendelenburg, Friedrich Adolf
60336831	Opuscula omnia	1927	48.853410	2.348800	Kant, Immanuel
60336787	Mathematische Existenz. Untersuchungen zur Logik und Ontologie  mathematischer Phänomene	1927	51.500000	12.000000	Aldrich, Henry
60336839	Schulung des Denkens	1928	51.339620	12.371292	Watts, Isaac
60336863	Eine Untersuchung über den menschlichen Verstand	1928	51.339620	12.371292	Joly, Henri
60336874	Einleitung in die Philosophie	1928	51.339620	12.371292	Dittes, Friedrich
60336875	Die Hegelsche und die Rosenkranzsche Logik  Grundlage der Hegelschen Geschichtsphilosophie	1928	51.339620	12.371292	Whately, Richard
60336878	Logik	1928	51.339620	12.371292	Pourchot, Edmond
60336879	Die Formen der Definition	1928	51.339620	12.371292	Leibniz, Gottfried Wilhelm
60336880	Die Lehre vom Begriff	1928	51.339620	12.371292	Baldinotti, Caesar
60336881	Über Annahmen	1928	51.339620	12.371292	Beattie, James
60336840	---	1928	51.508529	-0.125742	Mill, John Stuart
60336843	The Essentials of Logic	1928	51.508529	-0.125742	Ernesti, Johann August
60336844	The Principles of Logic	1928	51.508529	-0.125742	Crousaz, Jean Pierre de
60336845	Principles and Problems of right Thinking	1928	51.508529	-0.125742	Pourchot, Edmond
60336867	Elementary Lessons in Logic, deductive and inductive	1928	51.508529	-0.125742	Hegel, Georg Wilhelm Friedrich
60336873	Studies and Exercises in Formal Logic	1928	51.508529	-0.125742	Bossuet, Jacques Bénigne
60336884	The Ways of Knowing, or, The Methods of  Philosophy	1928	51.508529	-0.125742	Laplace, Pierre Simon
60336900	Essentials of Scientific Method	1928	51.508529	-0.125742	Feder, Johann Georg Heinrich
60336841	Principii di scienza logica, ovvero teoria scientifica del giudizio	1928	41.894738	12.483902	Ubaghs, Gerardus Casimir
60336883	Praelectiones logicae, dialecticae et criticae	1928	41.894738	12.483902	Snell, Friedrich Wilhelm Daniel
60336891	Praelectiones philosophiae scholasticae ad mentem S. Thomae  Aquinatis	1928	41.894738	12.483902	Pourchot, Edmond
60336836	The Works [I: Organon]	1928	51.752221	-1.255960	Horvath, Johannes Baptista
60336847	Der logische Aufbau der Welt	1928	52.524368	13.410530	Abercrombie, John
60336854	Léhrbuch der Logik	1928	52.524368	13.410530	Destutt de Tracy, Antoine Louis
60336857	Theorie der Indexzahlen. Beitrag zur Logik des sta.tist.isck'en  Vergleichs	1928	52.524368	13.410530	Volkmer, Franz
60336859	Einleitung in die Mengenlehre	1928	52.524368	13.410530	Bain, Alexander
60336862	Gegenstandslogik und Denklogik	1928	52.524368	13.410530	Krause, Karl Christian Friedrich
60336870	Mengenlehre	1928	52.524368	13.410530	González y Díaz Tunón, Zeferino
60336871	Kritik der reinen Vernunft	1928	52.524368	13.410530	Ubaghs, Gerardus Casimir
60336876	Denkformen	1928	52.524368	13.410530	Russell, Bertrand
60336892	Die Theorie des Syllogismus und der Induktion bei Sigwart und Erdmann	1928	52.524368	13.410530	Clarke, Richard Frederick
60336858	La logica dell'osservazione qualitativa e dell'osservazione  quantitativa	1928	45.464269	9.189506	Reid, Thomas
60336872	Critica de la Razón pura	1928	40.416502	-3.702564	Destutt de Tracy, Antoine Louis
60336888	Lógica	1928	40.416502	-3.702564	Bosanquet, Bernard
60336856	Le raisonnement en termes de faits dans la logistique rus:seltielzne'	1928	50.850445	4.348783	Facciolatus, Jacobus
60336855	Nozioni di logica aristotelica	1928	43.766667	11.250000	Baumeister, Fridericus Christianus
60336868	Über die Grundlage der Gewißheit des reinen Denkens	1928	48.208488	16.372075	's-Gravesande, Willem Jacob
60336838	Nuovo Organo	1928	45.070490	7.686825	Laplace, Pierre Simon
60336896	Institutiones philosophicae	1928	45.070490	7.686825	Bossuet, Jacques Bénigne
60336877	Logik der Frage	1928	48.137433	11.575491	Joly, Henri
60336897	Zur Syllogistik	1928	48.137433	11.575491	Hegel, Georg Wilhelm Friedrich
60336893	Die aristotelische Methodenlehre und die spätplatonische  Akademie	1928	50.987632	12.436838	Larsson, Hans
60336882	Sillogismo reale e sillogismo formale	1928	43.715535	10.396585	Rumpel, Theodor
60336835	Gl6wne zasady metodologji nauk i logiki formalnej	1928	52.229771	21.011782	Rey y Heredia, José Maria
60336842	La Logique géométrique et sa portée philosophique	1928	52.229771	21.011782	Bossuet, Jacques Bénigne
60336861	Lógica	1928	41.388787	2.158985	Lotze, Hermann
60336899	Iniciación a la Lógica	1928	41.388787	2.158985	Höfler, Alois
60336895	Die Bedeutung der Mathematik für die logischen Untersuchungen  Bernard Bolzanos	1928	50.353573	7.578835	Ernesti, Johann August
60336869	Probleme der Deduktion	1928	60.451483	22.268686	González y Díaz Tunón, Zeferino
60336898	Symbolism, its Meaning and Effect	1928	52.200000	0.116667	Janet, Paul Alexandre
60336864	Badania dotyczace rozumu ludzkiego	1928	49.838259	24.023237	Fitzgerald, F. Scott
60336885	Schema och slutsats	1928	55.705837	13.193207	Balmes, Jaime
60336860	Análisis del pensamiento lógico	1928	37.188168	-3.606670	Rumpel, Theodor
60336848	Logica come scienza del concetto puro	1928	41.117734	16.851185	Read, Carveth
60336851	Discorso sul metodo	1928	41.117734	16.851185	Aldrich, Henry
60336837	Novum Organum. Estratti	1928	42.216740	14.388215	Locke, John
60336887	Probleme de logica	1928	47.166667	27.600000	Bain, Alexander
60336846	Nova elementa logicae et metaphysicae ad mentem S. Thomae	1928	44.285704	11.883345	Krause, Karl Christian Friedrich
60336852	Vocabulario de Lógica	1928	37.987041	-1.130042	Volkmer, Franz
60336853	El estudio de la Lógica fundamental	1928	37.987041	-1.130042	Helvétius, Claude Adrien
60336849	Manuel de philosophie	1928	48.853410	2.348800	Natorp, Paul
60336850	Discours de la Méthode	1928	48.853410	2.348800	Rumpel, Theodor
60336886	Les Puissances de l'abstraction	1928	48.853410	2.348800	Snell, Friedrich Wilhelm Daniel
60336889	Essai sur la logique de l'invention dans les sciences	1928	48.853410	2.348800	Cousin, Victor
60336890	Le concept, le jugement et l'attention	1928	48.853410	2.348800	Heineccius, Johannes Gottlieb
60336865	Logische Untersuchungen	1928	51.500000	12.000000	Zigliara, Thomas Maria
60336866	Ideen zu einer reinen Phänomenologie und phänomenologischen Philosophie	1928	51.500000	12.000000	Hume, David
60336894	Begriff, Urteil, Schluss	1928	51.500000	12.000000	Clarke, Richard Frederick
60336909	Wissenschaftslehre	1929	51.339620	12.371292	Heineccius, Johannes Gottlieb
60336921	Die sogenannten Axiome der klassischen Logik	1929	51.339620	12.371292	Clarke, Richard Frederick
60336931	Grundriß der Logik	1929	51.339620	12.371292	Baumeister, Fridericus Christianus
60336962	Anleitung zum logischen Denken	1929	51.339620	12.371292	Bain, Alexander
60336906	Psycho-Logic	1929	51.508529	-0.125742	Larsson, Hans
60336912	A Study in the Logic of Value	1929	51.508529	-0.125742	Bolzano, Bernard
60336916	A Discourse on method	1929	51.508529	-0.125742	Horvath, Johannes Baptista
60336918	The Art of Thinking	1929	51.508529	-0.125742	Buddeus, Johann Franz
60336926	Dialectics, a Class Manual in Formal Logic	1929	51.508529	-0.125742	Bolzano, Bernard
60336935	Science of Logic	1929	51.508529	-0.125742	Höfler, Alois
60336943	Critique of Pure Reason	1929	51.508529	-0.125742	Borelius, Johan Jakob
60336944	Logic and Reasoning	1929	51.508529	-0.125742	Reid, Thomas
60336945	A Treatise on Probability	1929	51.508529	-0.125742	Malebranche, Nicolas,
60336960	Logic for Use. An Introduction to  Voluntarist Theory of Knowledge	1929	51.508529	-0.125742	Reid, Thomas
60336914	Institutiones philosophicae	1929	41.894738	12.483902	Facciolatus, Jacobus
60336922	Palaestra logica	1929	51.752221	-1.255960	Joly, Henri
60336936	Logic of World and Idea	1929	51.752221	-1.255960	Hegel, Georg Wilhelm Friedrich
60336942	Metalogieon libri lIl	1929	51.752221	-1.255960	Afzelius, Frederik Georg
60336920	Psychologie und Logik	1929	52.524368	13.410530	Croce, Benedetto
60336930	Untersuchungen zur Theorie des unendlichen Urteils	1929	52.524368	13.410530	Mill, John Stuart
60336939	Pädagogik für Musiklehrer .. Logik ..	1929	52.524368	13.410530	Feder, Johann Georg Heinrich
60336948	Repetitorium der Logik	1929	52.524368	13.410530	Rumpel, Theodor
60336950	Geist und Welt der Dialektik	1929	52.524368	13.410530	Bacon, Francis
60336964	Die Entwicklung der aristotelischen Logik und Rhetorik	1929	52.524368	13.410530	Duncan, William
60336934	Platons Ideenlehre im Wandel der Zeit	1929	52.265939	10.526726	Schulze, Gottlob Ernst
60336924	Das Prinzip vom zureichenden Grunde	1929	49.015000	12.095556	Krug, Wilhelm Traugott
60336966	John Stuart Mill	1929	45.464269	9.189506	Struve, Henryk
60336928	Über Sinn und Sinngebilde	1929	48.522659	9.052219	Helvétius, Claude Adrien
60336954	Die Dialektik in der Philosophie der Gegenwart	1929	48.522659	9.052219	Bain, Alexander
60336958	Zur Lehre von der Definition	1929	48.522659	9.052219	Snell, Friedrich Wilhelm Daniel
60336959	Die Grenzen der naturwissenschaftlichen Begriffsbildung	1929	48.522659	9.052219	Storchenau, Sigmund von
60336927	Tratado de lógica	1929	40.416502	-3.702564	Volkmer, Franz
60336929	Lógica	1929	40.416502	-3.702564	Pourchot, Edmond
60336941	Investigaciónes Lógicas	1929	40.416502	-3.702564	Beck, Joseph
60336957	La lógica en el nifio	1929	40.416502	-3.702564	Ernesti, Johann August
60336933	Elementa philosophiae aristotelieo-thomisticae	1929	47.995895	7.852221	Russell, Bertrand
60336911	Abriß der Logistik	1929	48.208488	16.372075	Larsson, Hans
60336952	Logik und Philosophie	1929	48.208488	16.372075	Schulze, Gottlob Ernst
60336901	La filosofia di E. Meyerson e la logica della identità	1929	40.833333	14.250000	Destutt de Tracy, Antoine Louis
60336915	Il discorso sul metodo	1929	45.070490	7.686825	Balmes, Jaime
60336968	Istituzioni di filosofia	1929	45.070490	7.686825	Kant, Immanuel
60336913	Logik	1929	55.675939	12.565527	Du Trieu, Philippus
60336932	Die Form des Erkennens. Eine Untersuchung zur Grundlegung  der Logik	1929	48.137433	11.575491	Höfler, Alois
60336951	Denkfibel. Der Gegensatz als Richtmaß	1929	48.137433	11.575491	Aristoteles
60336953	Elementy logiki matematycznej	1929	52.229771	21.011782	Croce, Benedetto
60336925	Liber de sex principiis	1929	51.962356	7.625713	Volkmer, Franz
60336955	Die Philosophie des Gilbertus Porretanus mit besonderer Berücksichtigung  seiner Wissenschaftslehre	1929	51.962356	7.625713	Rumpel, Theodor
60336904	Categories i Perihermenies	1929	41.388787	2.158985	Nielsen, Rasmus
60336917	Discurs del método	1929	41.388787	2.158985	Bossuet, Jacques Bénigne
60336905	)l;J1aJIeKTJ1Ka KaHTa	1929	55.752222	37.615556	Zigliara, Thomas Maria
60336937	HaYKa JIOrHKH	1929	55.752222	37.615556	Fowler, Thomas
60336938	3HIJ;HKJIOneAHH epHJIOCOepCKHX HaYK	1929	55.752222	37.615556	Trendelenburg, Friedrich Adolf
60336946	Das Prinzip der Identität -Grundlage aller Schlüsse	1929	49.838259	24.023237	Beattie, James
60336947	Elementy teorji poznania: logiki formalnej i metodologji  nauk	1929	49.838259	24.023237	Genuensis, Antonius
60336919	Summa philosophiae christianae	1929	47.262660	11.394539	Bain, Alexander
60336907	Novum Organum. Estratti	1929	41.117734	16.851185	Sigwart, Christoph
60336965	Whewell's Philosophy of Induction	1929	54.066667	-2.833333	Volkmer, Franz
60336902	Mantik	1929	41.013843	28.949661	Locke, John
60336903	Surî 'Ve tatbikî Mantik	1929	41.013843	28.949661	Abercrombie, John
60336969	Surî ve tatbikî Mantik	1929	41.013843	28.949661	Condillac, Étienne Bonnot de
60336923	Die Theorie der diskursiven Erkenntnis	1929	58.380625	26.725091	Rumpel, Theodor
60336961	Praktische Denklehre	1929	48.000000	14.766667	Feder, Johann Georg Heinrich
60336908	Petit traité de logique formelle	1929	48.853410	2.348800	's-Gravesande, Willem Jacob
60336910	Questions péripatéciennes	1929	48.853410	2.348800	Herbart, Johann Friedrich
60336949	Les Théories de l'Induction et de l'Expérimentation	1929	48.853410	2.348800	Hume, David
60336967	Cours de philosophie	1929	48.853410	2.348800	Larsson, Hans
60336940	Formale und Transzendentale Logik	1929	51.500000	12.000000	Höfler, Alois
60336956	Logik	1929	51.500000	12.000000	Valla, Josephus
60336963	Logika	1929	54.900000	23.900000	Storchenau, Sigmund von
60336991	Encyclopädie der philosophischen Wissenschaften	1930	51.339620	12.371292	Heineccius, Johannes Gottlieb
60336996	Kritik der reinen Vernunft	1930	51.339620	12.371292	Schulze, Gottlob Ernst
60336972	Key to Exercises in Logic	1930	51.508529	-0.125742	Schulze, Gottlob Ernst
60336995	How to Think	1930	51.508529	-0.125742	Zigliara, Thomas Maria
60337013	Indian Logic in the Early Schools	1930	51.508529	-0.125742	Bolzano, Bernard
60337015	The Principles of Reasoning	1930	51.508529	-0.125742	Leibniz, Gottfried Wilhelm
60337017	---	1930	51.508529	-0.125742	Feder, Johann Georg Heinrich
60337018	Straight and crooked Thinking	1930	51.508529	-0.125742	Mercier, Désiré Joseph
60337020	Textbook of Logic	1930	51.508529	-0.125742	d'Argens, Jean Baptiste
60336998	Kritika cistého rozmyslu	1930	50.088043	14.420757	Destutt de Tracy, Antoine Louis
60336994	Die formalen Regeln der intuitionistischen Logik	1930	52.524368	13.410530	Bossuet, Jacques Bénigne
60337000	Logik und Erkenntnistheorie der Gegenwart	1930	52.524368	13.410530	Rumpel, Theodor
60337005	Kants Qualitätskategorien	1930	52.524368	13.410530	Aldrich, Henry
60336989	Zur Theorie der Möglichkeit bei Gottfried Wilhelm Leibniz	1930	47.366667	8.550000	Locke, John
60336974	Die Logik der JIsthetik	1930	48.522659	9.052219	Snell, Friedrich Wilhelm Daniel
60336977	Logik als Wissenschaft vom reinen Begriff	1930	48.522659	9.052219	Cousin, Victor
60336979	La nascita della dialettica hegeliana	1930	43.766667	11.250000	Külpe, Oswald
60336990	Leitfaden für den philosophischen Einführungsunterricht	1930	48.208488	16.372075	Jacques, Amédée
60337008	Die Bedeutung der Logik im Empirismus und Positivismus [MS-Diss.]	1930	48.208488	16.372075	Lotze, Hermann
60337011	Nuovi principt di logica	1930	40.833333	14.250000	Whewell, William
60336973	Logik und Bekenntnislehre	1930	51.100000	17.033333	Lotze, Hermann
60337014	Die Logik des Prädikats und das Problem der Ontologie	1930	49.407678	8.690786	Du Trieu, Philippus
60336976	Podstawy logiczne "Analityki" Trentowskiego	1930	50.061430	19.936581	Galluppi, Pasquale
60337004	Libre de demonstracions	1930	39.569391	2.650237	Du Trieu, Philippus
60336978	Grundlagen der kombinatorischen Logik	1930	51.539334	9.934057	Jevons, William Stanley
60336982	Il discorso del metodo	1930	45.070490	7.686825	Valla, Josephus
60337012	Corso di filosofia elementare	1930	45.070490	7.686825	Cousin, Victor
60336975	Formel Logik	1930	55.675939	12.565527	Jacquier, Franciscus
60336999	Formel Logik	1930	55.675939	12.565527	Afzelius, Frederik Georg
60337006	Zur Logik des konkreten Begriffs	1930	48.137433	11.575491	Clarke, Richard Frederick
60337001	Ujabb vizsgál6dások az emberi értelemräl	1930	47.498010	19.039907	Höfler, Alois
60336987	Denken und Erkennen	1930	54.093107	13.387857	Baumeister, Fridericus Christianus
60336993	Recherches sur la théorie de la démonstration	1930	52.229771	21.011782	Read, Carveth
60337016	Pojecie dedukcji u Aristotelesa i sw. Tomasza z Akwinu	1930	52.229771	21.011782	Fowler, Thomas
60337021	Quaestio de universali secundum viam et doctrinam Guilelmi de Ockham	1930	51.962356	7.625713	Rey y Heredia, José Maria
60336970	O'lepKH :nCTOpIDl: .n;:naJIeKT:nk:n B H0130H cP:nJIoco<P:lil::n	1930	55.752222	37.615556	Cousin, Victor
60336971	ZJ;:naJIeKT:nKa KaHTa	1930	55.752222	37.615556	Rumpel, Theodor
60336992	JIor:nKa	1930	55.752222	37.615556	Destutt de Tracy, Antoine Louis
60336997	Critica raţiunii pure	1930	44.432248	26.106262	Read, Carveth
60336984	Ajattelemisen taito	1930	60.392328	25.665071	Valla, Josephus
60336988	Die ersten Seins-und Denkprinzipien	1930	47.262660	11.394539	Külpe, Oswald
60337007	Über das Verhältnis der Logistik zur Logik	1930	47.066667	15.450000	Croce, Benedetto
60336986	Neue Beleuchtung einer Theorie von Leibniz. Grundzüge des Logikkalküls	1930	49.870556	8.649444	Bacon, Francis
60337009	Die Problematik der Universalien seit Kant	1930	51.339208	6.586152	Ubaghs, Gerardus Casimir
60336980	Discours de la Méthode. Texte et commentaire	1930	48.853410	2.348800	Genuensis, Antonius
60336981	Discours de la Méthode. Avec introduction et notes	1930	48.853410	2.348800	Clarke, Richard Frederick
60336983	L'art de penser	1930	48.853410	2.348800	Struve, Henryk
60336985	Cours de logique	1930	48.853410	2.348800	Lotze, Hermann
60337002	La Logique	1930	48.853410	2.348800	Storchenau, Sigmund von
60337003	Logique	1930	48.853410	2.348800	Leibniz, Gottfried Wilhelm
60337010	L'Ars compendiosa de R. Lulle	1930	48.853410	2.348800	Schulze, Gottlob Ernst
60337019	Traité de logique formelle	1930	48.853410	2.348800	Duncan, William
60337026	Urteil und Beurteilung	1931	51.339620	12.371292	Ubaghs, Gerardus Casimir
60337037	Die Definition	1931	51.339620	12.371292	Larsson, Hans
60337042	Hat die Anordnung der Urteile in Kants Tafel einen Sinn? [Diss.]	1931	51.339620	12.371292	Crousaz, Jean Pierre de
60337058	Studien zur Entwicklung der platonischen Dialektik von Sokrates  zu Aristoteles	1931	51.339620	12.371292	Liard, Louis
60337028	Principles and Problems of Thinking	1931	51.508529	-0.125742	Rumpel, Theodor
60337038	General Logic, an Introductory Survey	1931	51.508529	-0.125742	Nielsen, Rasmus
60337049	The Foundation of Mathematics, and other logka.4  Essays	1931	51.508529	-0.125742	Fitzgerald, F. Scott
60337050	The Province of Logic	1931	51.508529	-0.125742	Bolzano, Bernard
60337053	Formal Logic. A Scientific and Social Problem	1931	51.508529	-0.125742	Nielsen, Rasmus
60337029	La filosofia scolastica	1931	41.894738	12.483902	Rey y Heredia, José Maria
60337030	Akos von Pauler e la logica della filosofia dei valori	1931	41.894738	12.483902	Bossuet, Jacques Bénigne
60337032	La filosofia scolastica	1931	41.894738	12.483902	Lotze, Hermann
60337044	An Introduction to Logic	1931	51.752221	-1.255960	Croce, Benedetto
60337041	Das Problem des Satzes vom ausgeschlossenen Dritten	1931	52.524368	13.410530	Ubaghs, Gerardus Casimir
60337056	Geschichte der Logik	1931	52.524368	13.410530	Du Trieu, Philippus
60337025	il nuovo Organo	1931	45.464269	9.189506	Malebranche, Nicolas,
60337023	Obras completas	1931	40.416502	-3.702564	Afzelius, Frederik Georg
60337035	Obras filosóficas. Discurso del método	1931	40.416502	-3.702564	Zigliara, Thomas Maria
60337039	Logica	1931	47.995895	7.852221	Bénard, Charles Magloire
60337034	Il discorso sul metodo	1931	43.766667	11.250000	Snell, Friedrich Wilhelm Daniel
60337040	Logik und Unterrichtslehre	1931	48.208488	16.372075	Watts, Isaac
60337036	Philosophie der Logik und Arithmetik	1931	48.137433	11.575491	Whewell, William
60337052	Der Begriff der Dialektik und Anthropologie	1931	48.137433	11.575491	Snell, Friedrich Wilhelm Daniel
60337045	Tiraprata Kritika	1931	56.946004	24.105892	Trendelenburg, Friedrich Adolf
60337047	El razonamiento inductivo	1931	41.388787	2.158985	Valla, Josephus
60337043	Scientific Inference	1931	52.200000	0.116667	Liard, Louis
60337033	è pewnym uog61nieniu logiki klasycznej	1931	49.838259	24.023237	Facciolatus, Jacobus
60337046	Die Logik des Destutt de Tracy	1931	51.124164	12.496385	Trendelenburg, Friedrich Adolf
60337022	Guglielmo di Ockham	1931	42.216740	14.388215	Anon
60337027	Evidenz und Axiome im Aufbau von Sigwarts Logik	1931	52.516667	13.283333	Külpe, Oswald
60337051	Introductio ad logicam	1931	40.650000	-4.700000	Genuensis, Antonius
60337024	Zum Problem der Begriffsbewegung	1931	51.320346	6.198302	Valla, Josephus
60337031	La doctrina de los universales en Juan Duns Scot	1931	46.418617	11.673385	Baldinotti, Caesar
60337054	Prolegomenon zu einer Logik als Lehre von der verbegrifflichten Gegenständlichkeit. Über die Grundsituation der Logik als Wissenschaft [Habilitationsschrift Leipzig]	1931	51.155361	12.282788	Struve, Henryk
60337055	Sinn. Eine philosophische Untersuchung	1931	48.536954	9.283297	Feder, Johann Georg Heinrich
60337059	Practical Logic. Scientific Methods and Fallacies	1931	53.480946	-2.237434	Balmes, Jaime
60337048	Remarques sur la probabilité des inductions	1931	48.853410	2.348800	Crousaz, Jean Pierre de
60337057	Den matematiske logikk og aritmetiken	1931	60.392990	5.324150	Facciolatus, Jacobus
60337064	Beiträge zur transzendentalen Logik auf polaristischer Grundlage	1932	51.339620	12.371292	Bolzano, Bernard
60337077	Wissenschaft der Logik	1932	51.339620	12.371292	Pourchot, Edmond
60337086	Philosophischer Versuch über die	1932	51.339620	12.371292	Afzelius, Frederik Georg
60337065	Dialectic, or the Tactics of Thinking	1932	51.508529	-0.125742	Buddeus, Johann Franz
60337099	Mysticism and Logic, and other Essays	1932	51.508529	-0.125742	Hume, David
60337087	Nové uvahy è lidské soudnosti	1932	50.088043	14.420757	Nielsen, Rasmus
60337070	Logik	1932	52.524368	13.410530	González y Díaz Tunón, Zeferino
60337078	Logik des Widerspruchs	1932	52.524368	13.410530	Ernesti, Johann August
60337081	Logik als Lehre vom wissenschaftlichen Denken	1932	52.524368	13.410530	Crousaz, Jean Pierre de
60337084	Grundriß der Logik und Erkenntnistheorie	1932	52.524368	13.410530	Locke, John
60337093	Gottlob Frege als Philosoph	1932	52.524368	13.410530	Genuensis, Antonius
60337094	Die Vollständigkeit der kantischen Urteilstafel	1932	52.524368	13.410530	Heineccius, Johannes Gottlieb
60337068	Mystik, Ethik und Logik. Ein Beitrag zum Verständnis unserer  Kulturkrisis	1932	47.366667	8.550000	Destutt de Tracy, Antoine Louis
60337060	Tractaat De Methodo met een Inleiding uitgegeven	1932	51.219895	4.403458	Zigliara, Thomas Maria
60337102	Logica. Een inleiding in de denkleer	1932	51.219895	4.403458	Heineccius, Johannes Gottlieb
60337061	Tópicos	1932	40.416502	-3.702564	Anon
60337074	Die Kunst des Denkens	1932	47.995895	7.852221	Genuensis, Antonius
60337095	Elementa philosophiae scholasticae	1932	47.995895	7.852221	Sigwart, Christoph
60337073	Il discorso sul metodo	1932	43.766667	11.250000	Dittes, Friedrich
60337089	Art demostrativa	1932	39.569391	2.650237	Herbart, Johann Friedrich
60337063	Nuovo Organo	1932	45.070490	7.686825	Duncan, William
60337072	Il discorso del metodo	1932	45.070490	7.686825	Laplace, Pierre Simon
60337075	Lettere filosofiche e lezioni di logica e metafisica	1932	45.070490	7.686825	Hume, David
60337090	Philosophiae christianae institutiones	1932	45.070490	7.686825	Bacon, Francis
60337098	Introduzione alla filosofia e primi passi nello studio della  logica	1932	45.070490	7.686825	Külpe, Oswald
60337083	Formel Logik	1932	55.675939	12.565527	Bénard, Charles Magloire
60337097	Oversigt over Fr. Brandts Formel Logik	1932	55.675939	12.565527	Larsson, Hans
60337069	Die Logik der heutigen Physik	1932	48.137433	11.575491	Whewell, William
60337079	Der Begriff des Begriffes.Die Geschichte des Begriffes und   metaphysische Deutung	1932	48.137433	11.575491	Jacquier, Franciscus
